27
4.50	2.477663e+1	2.737863e+1	1.288422e+1	5.148481e+1	5.585244e+1	4.768999e+1	3.652944e+1	1.637944e+1	-1.101822e+1	-1.971020e+1	-1.444723e+1	
5.00	1.673348e+1	1.360347e+1	-2.334683e+1	3.200864e+1	5.692146e+1	3.844351e+1	1.588560e+1	2.492500e+0	-1.287035e+1	-1.798840e+1	-1.378969e+1	
5.50	1.866401e+1	8.509069e+0	-5.482733e+1	-1.603904e+1	2.929677e+1	2.589719e+1	8.467970e+0	6.739075e-1	-6.179690e+0	-7.059855e+0	-5.835785e+0	
6.00	2.772148e+1	1.650982e+1	-5.790919e+1	-5.120845e+1	1.879248e+0	1.309070e+1	1.031130e+1	4.306811e+0	2.821778e+0	6.352399e-1	1.413294e-1	
6.50	3.560376e+1	3.266261e+1	-4.511596e+1	-6.091319e+1	-2.127067e+1	-1.259970e-1	4.032563e+0	3.060897e+0	2.719905e+0	2.023691e+0	1.086672e+0	
7.00	3.900698e+1	4.505908e+1	-2.741647e+1	-5.662964e+1	-3.282445e+1	-1.002502e+1	5.103354e-1	4.754098e+0	6.845465e+0	6.680572e+0	4.158331e+0	
7.50	4.187225e+1	6.057362e+1	1.979074e+0	-3.296123e+1	-2.678830e+1	-1.483229e+1	-9.510409e+0	-8.213405e+0	-7.106486e+0	-5.279718e+0	-2.853613e+0	
8.00	4.048586e+1	6.659427e+1	2.393486e+1	-7.341700e+0	-8.378499e+0	-1.662508e+0	1.975472e+0	2.388897e+0	1.864080e+0	1.259287e+0	6.490694e-1	
8.50	3.475153e+1	6.012728e+1	2.837940e+1	1.367785e+0	-3.739259e+0	-1.104068e+0	9.891961e-1	1.304097e+0	9.861971e-1	6.195412e-1	3.004840e-1	
9.00	2.809638e+1	4.996844e+1	2.653853e+1	4.584351e+0	-1.592322e+0	-1.070558e+0	8.079341e-2	3.915036e-1	3.209780e-1	1.937721e-1	8.906581e-2	
9.50	2.189729e+1	3.964284e+1	2.256762e+1	5.465694e+0	-3.219632e-1	-7.415380e-1	-1.701251e-1	6.547928e-2	8.817815e-2	5.698838e-2	2.585916e-2	
10.00	1.661679e+1	3.046437e+1	1.816350e+1	5.215382e+0	3.435058e-1	-4.035448e-1	-1.655622e-1	-1.812274e-2	1.990018e-2	1.776713e-2	8.810832e-3	
10.50	1.234030e+1	2.284048e+1	1.407707e+1	4.478613e+0	6.084147e-1	-1.720424e-1	-1.077817e-1	-2.668096e-2	2.073445e-3	6.357835e-3	3.888722e-3	
11.00	8.993822e+0	1.677304e+1	1.060102e+1	3.609333e+0	6.475361e-1	-4.322838e-2	-5.847264e-2	-1.903800e-2	-1.378064e-3	2.172583e-3	1.471178e-3	
11.50	6.444087e+0	1.209364e+1	7.797536e+0	2.785094e+0	5.796901e-1	1.710294e-2	-2.723913e-2	-1.083419e-2	-1.299495e-3	6.004919e-4	8.737935e-4	
12.00	4.545138e+0	8.575724e+0	5.620243e+0	2.079991e+0	4.742448e-1	3.911482e-2	-1.062091e-2	-5.593533e-3	-5.564905e-4	2.222187e-4	3.934489e-4	
12.50	3.159426e+0	5.988990e+0	3.979539e+0	1.513667e+0	3.665592e-1	4.220700e-2	-2.532159e-3	-2.304575e-3	-3.043725e-4	1.387082e-4	2.618908e-5	
13.00	2.166920e+0	4.124706e+0	2.773291e+0	1.077974e+0	2.723832e-1	3.743892e-2	9.240428e-4	-1.133066e-3	-8.183910e-5	3.905868e-4	3.884933e-4	
14.00	9.832641e-1	1.885344e+0	1.292586e+0	5.189733e-1	1.384423e-1	2.258398e-2	2.122494e-3	-1.294199e-5	1.351701e-4	2.763994e-4	2.297733e-4	
15.00	4.278562e-1	8.258929e-1	5.753102e-1	2.363420e-1	6.511994e-2	1.170336e-2	1.463175e-3	9.820029e-5	1.407700e-4	5.053630e-5	3.476373e-6	
16.00	1.795694e-1	3.489638e-1	2.464931e-1	1.030194e-1	2.883827e-2	5.320373e-3	7.833457e-4	1.167927e-4	-2.890861e-5	-6.151600e-5	-6.506769e-5	
17.00	7.297595e-2	1.428783e-1	1.021585e-1	4.333449e-2	1.232915e-2	2.321869e-3	4.035006e-4	6.305317e-5	7.822087e-6	1.651570e-5	-1.618121e-5	
18.00	2.879078e-2	5.689727e-2	4.125072e-2	1.766660e-2	5.033580e-3	9.947547e-4	2.002889e-4	3.091461e-5	3.822040e-5	4.647100e-5	3.385186e-6	
19.00	1.103962e-2	2.206984e-2	1.621896e-2	7.078464e-3	2.056396e-3	3.735708e-4	2.738088e-5	4.551199e-5	-8.673007e-6	-2.959068e-6	-3.920773e-5	
20.00	4.105496e-3	8.353971e-3	6.241732e-3	2.741785e-3	7.737341e-4	1.601193e-4	-3.842593e-5	-6.140125e-5	4.431004e-5	8.269389e-6	-4.448597e-6	
21.00	1.477803e-3	3.058411e-3	2.373020e-3	1.032693e-3	3.295451e-4	1.128770e-4	1.072493e-5	-3.062668e-5	-4.261302e-5	-3.235136e-5	-5.306735e-7	
26.00	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	0.000000e+0	
